gene	M_i	CV
FKBP8	0.546136480446291	0.194485143865078
MGAT1	0.551704246182289	0.204153455169102
FHL2	0.660252941398529	0.334269389868758
LRP5	0.885400277880095	0.491407764814474
RPS7	0.571340599470357	0.172262104243359
WDR45	0.580228103829397	0.21850802098831
TKT	0.723100164664422	0.430320489636385
RPL10	0.71183786480498	0.278130818902041
ENG	0.740474061278558	0.437144976137826
DDT	0.533359586249614	0.16889616081869
PSG5	2.37896530849439	1.04916463676728
UBA2	0.567641056319178	0.245071342521547
SERF1B	0.640200440815	0.252651914208331
CCNI	0.658971276521054	0.320084516780076
RNF187	0.601300946294862	0.245218118457259
PPP4C	0.538751836224129	0.2120799716868
LRP10	0.849445214547462	0.434682146978119
SNRPD1	0.582100363117135	0.228523803809341
CAST	0.62891871189571	0.303226117762015
SPOCK1	1.21713188575003	0.750259394868461
SRM	0.627821749805476	0.282197878995511
COX7A2L	0.510652468719355	0.118304337892997
ERLEC1	0.641473190664571	0.351701276580772
CRIP1	1.6565779278992	1.02474188872948
SERINC3	0.660058715647695	0.343056162963792
UBE2S	0.783998835730448	0.488473272020334
UROD	0.515684057264264	0.147797708936056
ARPC4	0.542969793380089	0.218186599243379
HP1BP3	0.65048698107661	0.305396283255857
PCOLCE	0.670432395078098	0.314402199762524
VDAC1	0.599455043848178	0.325212768142977
